SK_ID_CURR,DAYS_BIRTH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN
334053,-20079,0.7695,0.6655,0.696,-1043.5,-126.0,1.0,0.0
334055,-18322,0.7563,0.596,0.774,-2690.0,-2499.0,0.0,0.0
334058,-11821,0.507,0.3489,0.7983,-1011.0,-499.25,0.25,0.0
334063,-14425,0.3906,0.454,0.182,-1001.3076923076923,-393.2307692307692,0.46153846153846156,0.0
334070,-13569,0.618,0.7114,0.2925,-1855.5,-1309.5,0.0,0.5833333333333334
334074,-17556,0.742,0.694,0.546,-1357.6666666666667,-465.75,0.3333333333333333,0.0
334080,-10854,0.507,0.1815,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
334086,-21471,0.507,0.614,0.595,-1846.3333333333333,-81.33333333333333,1.0,0.0
334092,-20463,0.507,0.4836,0.3328,-1244.8333333333333,-503.1666666666667,0.5,0.5
334099,-13411,0.4568,0.1512,0.766,-1727.6666666666667,-987.3333333333334,0.3333333333333333,0.0
334101,-19654,0.507,0.7476,0.5815,-934.5454545454545,-433.72727272727275,0.36363636363636365,0.0
334103,-14674,0.528,0.6123,0.2637,-1288.0,-855.8,0.2,0.2
334104,-10285,0.1674,0.7026,0.1896,-304.22222222222223,-131.33333333333334,0.6666666666666666,0.0
334109,-16488,0.507,0.4695,0.1465,-1528.0,-979.25,0.375,0.5333333333333333
334125,-15933,0.5317,0.596,0.2822,-1139.25,-803.5,0.625,0.5
334130,-20545,0.767,0.3625,0.08905,-969.1904761904761,-600.5238095238095,0.19047619047619047,0.0
334138,-15407,0.507,0.0764,0.806,-2388.0,-1749.0,0.0,0.0
334161,-22680,0.507,0.575,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
334164,-15009,0.5244,0.631,0.2327,-1662.3,-601.0,0.5,0.0
334169,-15828,0.587,0.489,0.3894,-1458.25,-1152.5,0.125,0.0
334171,-8796,0.507,0.667,0.592,-672.3333333333334,-473.0,0.0,0.0
334185,-11826,0.696,0.7944,0.1301,-387.5,-97.5,1.0,0.0
334186,-13162,0.71,0.664,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
334209,-11572,0.4656,0.5293,0.539,-1294.923076923077,-485.3076923076923,0.3076923076923077,0.0
334211,-20596,0.507,0.3564,0.6313,-560.0,-250.0,0.5,0.6666666666666666
334230,-16897,0.768,0.6465,0.6265,-1379.0,-541.2,0.4,0.0
334231,-15541,0.507,0.514,0.3672,-1121.357142857143,-459.64285714285717,0.2857142857142857,0.08333333333333333
334237,-9123,0.507,0.286,0.517,-340.25,-208.0,0.5,0.0
334241,-16527,0.507,0.4866,0.1455,-987.9166666666666,-551.9166666666666,0.5,0.0
334244,-19674,0.1846,0.003933,0.3792,-1138.5238095238096,-817.952380952381,0.3333333333333333,0.375
334247,-14605,0.7905,0.6626,0.5693,-1484.0,-633.1428571428571,0.2857142857142857,0.25
334250,-18215,0.7393,0.4683,0.4993,-1847.7272727272727,-889.6363636363636,0.18181818181818182,0.0
334252,-12739,0.6113,0.4631,0.6577,-870.0,-774.0,0.0,0.1111111111111111
334273,-17599,0.3264,0.782,0.6924,-1145.75,-671.9166666666666,0.25,0.3333333333333333
334282,-22568,0.862,0.551,0.4277,-969.7894736842105,-598.578947368421,0.21052631578947367,0.125
334285,-14074,0.507,0.637,0.3015,-1247.8333333333333,-678.6666666666666,0.16666666666666666,0.4
334286,-17945,0.507,0.5933,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.16666666666666666
334292,-10857,0.507,0.5557,0.519,-1973.0,-898.0,0.0,0.2
334296,-21046,0.507,0.515,0.7764,-1611.5,-833.0,0.25,0.16666666666666666
334299,-11207,0.4614,0.5483,0.5586,-1424.6,-308.2,0.2,0.16666666666666666
334300,-16571,0.813,0.4316,0.4543,-1260.125,-893.375,0.625,0.3448275862068966
334305,-10414,0.507,0.6343,0.4832,-444.3333333333333,-193.33333333333334,0.3333333333333333,0.0
334307,-10302,0.03955,0.7495,0.1261,-921.7142857142857,-441.14285714285717,0.2857142857142857,0.0
334311,-19266,0.478,0.6587,0.621,-1161.0,-105.66666666666667,1.0,0.0
334315,-13464,0.2869,0.716,0.364,-2041.6666666666667,-900.0,0.3333333333333333,0.0
334343,-11767,0.1962,0.6167,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
334344,-22024,0.507,0.675,0.576,-628.5,-172.0,0.5,0.07142857142857142
334345,-11963,0.1666,0.6943,0.4348,-170.0,-18.0,1.0,0.0
334350,-12191,0.4714,0.286,0.4722,-632.0,-112.5,1.0,0.0
334353,-22758,0.507,0.5444,0.703,-1379.5,-699.1666666666666,0.16666666666666666,0.0
334365,-16081,0.0762,0.753,0.442,-486.0,-240.0,0.4,0.0
334372,-15488,0.7256,0.5835,0.2778,-614.2,-268.0,0.2,0.0
334374,-22691,0.507,0.4138,0.688,-1281.0,-1089.8333333333333,0.3333333333333333,0.0
334375,-15641,0.4224,0.551,0.492,-1004.2,-475.2,0.4,0.0
334382,-13465,0.507,0.3691,0.519,-2330.0,-1277.3333333333333,0.0,0.0
334387,-15399,0.5757,0.7065,0.8535,-1416.5,-1155.0,0.0,0.0
334391,-12521,0.507,0.255,0.3506,-539.75,-36.75,0.75,0.25
334397,-17148,0.691,0.6226,0.546,-803.25,-112.0,0.5,0.0
334407,-9269,0.843,0.1514,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
334415,-18513,0.533,0.6636,0.5586,-1438.2857142857142,-661.1428571428571,0.2857142857142857,0.16666666666666666
334417,-22454,0.507,0.483,0.501,-594.9,-236.7,0.6,0.2857142857142857
334419,-14944,0.3748,0.6084,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
334431,-16239,0.693,0.504,0.623,-1053.6,-533.3,0.3,0.3333333333333333
334435,-13655,0.507,0.1373,0.2793,-1302.4545454545455,-519.2727272727273,0.45454545454545453,0.0
334446,-8239,0.1915,0.0762,0.10547,-471.5,-110.83333333333333,0.5,0.0
334447,-10417,0.507,0.554,0.519,-335.0,-24.0,1.0,0.09090909090909091
334457,-15609,0.558,0.585,0.5117,-455.0,-63.2,0.8,0.0
334459,-11040,0.1203,0.2397,0.6006,-1277.9375,-750.625,0.1875,0.0
334471,-16729,0.507,0.6562,0.712,-1043.0,-310.0,0.0,0.0
334474,-20039,0.507,0.695,0.555,-1432.2,-586.6,0.4,0.0
334481,-16681,0.8247,0.737,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
334483,-23811,0.746,0.565,0.597,-367.0,-87.5,0.5,0.4
334486,-17878,0.507,0.576,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
334490,-8314,0.507,0.02289,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
334492,-10386,0.0585,0.514,0.728,-1200.5,-987.5,0.0,0.0
334494,-14150,0.507,0.745,0.4849,-915.25,-435.375,0.5,0.0
334512,-15718,0.507,0.3545,0.505,-1032.8,-27.0,1.0,0.0
334522,-21902,0.507,0.6655,0.709,-1043.75,-99.5,0.75,0.0
334527,-18831,0.5977,0.6455,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.125
334534,-19278,0.507,0.782,0.6543,-1414.0,-236.5,0.0,0.2
334537,-14756,0.5693,0.6284,0.4436,-819.75,-569.5,0.25,0.0
334539,-19616,0.3926,0.7485,0.3186,-971.0,-449.5,0.5,0.0
334552,-23087,0.507,0.616,0.2793,-1147.111111111111,-410.3333333333333,0.5555555555555556,0.0
334555,-14941,0.338,0.03775,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
334565,-10478,0.3145,0.378,0.398,-1055.8461538461538,-452.15384615384613,0.38461538461538464,0.0
334580,-15909,0.7427,0.518,0.539,-406.0,-35.0,1.0,0.0
334585,-20983,0.507,0.488,0.611,-811.25,-364.75,0.25,0.0
334589,-19198,0.507,0.7065,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
334594,-12014,0.504,0.588,0.5654,-870.5,-225.0,0.5,0.0
334600,-23522,0.507,0.5,0.7583,-1125.0,-953.0,0.25,0.0
334603,-15149,0.507,0.7886,0.746,-1186.0,-1080.0,0.0,0.0
334613,-10926,0.507,0.6216,0.474,-843.8,-609.6,0.1,0.3333333333333333
334621,-21734,0.507,0.2957,0.587,-699.0,-27.5,1.0,0.0
334628,-15258,0.5967,0.553,0.519,-923.6666666666666,-84.66666666666667,0.6666666666666666,0.0
334631,-11715,0.3662,0.252,0.465,-1271.888888888889,-610.6666666666666,0.2222222222222222,0.0
334634,-23523,0.507,0.544,0.519,-1745.0,-865.0,0.0,0.125
334635,-11038,0.2485,0.1854,0.7505,-1693.5,-1107.0,0.0,0.5714285714285714
334659,-21010,0.6885,0.286,0.5815,-1494.142857142857,-620.2857142857143,0.2857142857142857,0.0
334660,-10790,0.712,0.746,0.6196,-1208.35,-807.05,0.1,0.0
334664,-12248,0.2854,0.543,0.853,-1089.0,-420.0,1.0,0.0
334671,-21454,0.507,0.671,0.1725,-769.3846153846154,-221.6153846153846,0.6923076923076923,0.6666666666666666
334693,-22580,0.507,0.7446,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.25
334695,-14929,0.422,0.479,0.3657,-1006.7,-421.8,0.6,0.25
334703,-20778,0.507,0.3262,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
334718,-18260,0.6665,0.2382,0.2103,-1407.6,-875.9,0.3,0.0
334728,-10286,0.507,0.2408,0.1428,-464.5,-33.5,1.0,0.0
334732,-22338,0.507,0.2135,0.3792,-1257.0,-1093.0,0.0,0.125
334733,-9648,0.1467,0.2269,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
334735,-18130,0.555,0.662,0.6445,-1128.7777777777778,-529.3333333333334,0.3333333333333333,0.0
334748,-17919,0.7974,0.633,0.519,-1774.0,-1254.0,0.0,0.0
334756,-16433,0.5146,0.3542,0.2512,-1095.5882352941176,-447.5882352941176,0.47058823529411764,0.0
334764,-17683,0.634,0.4138,0.6514,-2250.75,-1044.625,0.125,0.3333333333333333
334766,-14412,0.2085,0.66,0.519,-1121.6666666666667,-944.0,0.6666666666666666,0.375
334787,-20579,0.507,0.7295,0.5566,-1351.0,-816.6,0.2,0.25
334803,-18933,0.779,0.616,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.25
334806,-19261,0.507,0.4185,0.3572,-465.0,-34.0,1.0,0.0
334817,-14224,0.507,0.3809,0.2263,-131.0,-16.333333333333332,1.0,0.3
334825,-12673,0.507,0.6865,0.4758,-1241.25,-926.25,0.5,0.0
334831,-13417,0.3315,0.168,0.8105,-819.8571428571429,-519.8571428571429,0.14285714285714285,0.0
334836,-11413,0.3867,0.4402,0.6816,-723.0,-211.0,0.8,0.0
334845,-11587,0.4695,0.5044,0.779,-1738.5,-947.5,0.25,0.0
334857,-18239,0.507,0.654,0.5796,-973.75,-466.0,0.25,0.3333333333333333
334868,-15892,0.31,0.4766,0.6445,-2382.0,-2190.0,0.0,0.2222222222222222
334871,-17529,0.507,0.6206,0.778,-668.5,-90.0,0.5,0.0
334873,-18552,0.4941,0.5796,0.2822,-370.125,-86.875,0.625,0.0
334881,-21544,0.507,0.4873,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
334886,-22122,0.6294,0.4937,0.3296,-1563.0,-741.3333333333334,0.0,0.2
334898,-13036,0.4602,0.6704,0.2379,-1665.8,-113.4,0.2,0.0
334899,-11721,0.1908,0.5903,0.706,-1260.5714285714287,-1007.7142857142857,0.14285714285714285,0.0
334901,-16763,0.3477,0.8076,0.3047,-1618.3333333333333,-939.8333333333334,0.5,0.2
334916,-10968,0.507,0.494,0.449,-1102.4,-735.0,0.4,0.2222222222222222
334923,-8840,0.507,0.577,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.3333333333333333
334933,-8529,0.1569,0.6523,0.3062,-622.0,-115.0,1.0,0.0
334938,-16524,0.507,0.536,0.06824,-844.6666666666666,-551.8333333333334,0.5,0.6666666666666666
334955,-12467,0.2986,0.6484,0.5938,-784.0,-484.6666666666667,0.0,0.0
334963,-8647,0.5664,0.0386,0.0932,-359.0,-82.5,0.5,0.0
334974,-12616,0.181,0.5522,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
334986,-14748,0.706,0.509,0.5317,-425.6666666666667,-313.0,0.3333333333333333,0.0
334994,-16634,0.613,0.658,0.4453,-1698.4,-509.0,0.6,0.0
334995,-8529,0.04895,0.6216,0.4775,-336.4,-221.8,0.2,0.0
335001,-14692,0.7305,0.684,0.1715,-1306.5714285714287,-362.7142857142857,0.5714285714285714,0.0
335005,-15285,0.507,0.358,0.4758,-948.6666666666666,-307.5,0.3333333333333333,0.0
335009,-24215,0.507,0.5176,0.4329,-1088.142857142857,-117.0,0.2857142857142857,0.0
335014,-11235,0.4539,0.51,0.5244,-1553.6363636363637,-872.0,0.18181818181818182,0.07692307692307693
335015,-21428,0.448,0.7217,0.666,-792.0,-425.5,0.5,0.6666666666666666
335017,-16344,0.507,0.66,0.2354,-746.75,-416.125,0.5,0.0
335025,-21447,0.507,0.5405,0.2301,-1057.4285714285713,-481.42857142857144,0.5714285714285714,0.4
335027,-18713,0.4155,0.69,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.5714285714285714
335055,-16814,0.357,0.649,0.4473,-1249.9166666666667,-551.5,0.5,0.0
335058,-15527,0.4749,0.6816,0.391,-337.0,-20.0,1.0,0.3333333333333333
335072,-20719,0.507,0.616,0.5225,-1080.5,-140.875,0.5,0.3333333333333333
335073,-16382,0.8374,0.7217,0.4976,-560.3333333333334,-305.3333333333333,0.3333333333333333,0.3333333333333333
335081,-22421,0.507,0.661,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.2222222222222222
335091,-24594,0.507,0.4976,0.7393,-1481.6666666666667,-740.6666666666666,0.25,0.25
335096,-15349,0.7407,0.6724,0.7983,-1487.0,-468.0,0.0,0.0
335097,-15700,0.507,0.5845,0.7925,-1537.0,-838.8,0.2,0.0
335099,-14872,0.526,0.7217,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.5
335113,-12734,0.5024,0.6924,0.8438,-1517.0,-1169.0,0.0,0.0
335136,-16839,0.3867,0.694,0.583,-1262.125,-556.625,0.625,0.16666666666666666
335140,-12890,0.4568,0.4727,0.555,-450.0,-109.0,0.6666666666666666,0.0
335141,-14263,0.7627,0.6567,0.4277,-1372.0,-599.7142857142857,0.42857142857142855,0.3333333333333333
335143,-14662,0.39,0.5767,0.1447,-308.0,-27.666666666666668,0.8333333333333334,0.0
335155,-14472,0.507,0.5474,0.683,-975.8,-662.6,0.2,0.0
335170,-21425,0.507,0.778,0.519,-607.5,-170.16666666666666,0.16666666666666666,0.0
335176,-23155,0.507,0.5596,0.4348,-237.0,-22.0,1.0,0.0
335181,-12008,0.1127,0.679,0.501,-928.6,-462.4,0.2,0.0
335183,-10990,0.3362,0.5093,0.5425,-1403.6666666666667,-886.6666666666666,0.3333333333333333,0.0
335192,-10580,0.2057,0.711,0.6562,-1520.5,-699.5,0.0,0.0
335196,-21405,0.1742,0.3345,0.1615,-1182.1666666666667,-330.5,0.5,0.13636363636363635
335198,-13646,0.627,0.4949,0.623,-683.4,-421.4,0.4,0.0
335203,-22127,0.507,0.414,0.3408,-765.6666666666666,-151.77777777777777,0.6666666666666666,0.0
335204,-8370,0.507,0.2125,0.2239,-694.0,-190.2,0.6,0.0
335218,-14758,0.507,0.696,0.539,-1149.6666666666667,-602.2222222222222,0.2222222222222222,0.4166666666666667
335222,-22509,0.7007,0.687,0.3281,-312.0,-22.0,1.0,0.0
335223,-10889,0.507,0.3613,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.16666666666666666
335229,-14554,0.584,0.1509,0.3826,-642.6666666666666,-477.3333333333333,0.3333333333333333,0.0
335231,-12195,0.2203,0.432,0.749,-1341.0,-918.6666666666666,0.0,0.0
335236,-16710,0.6035,0.013565,0.4084,-942.0833333333334,-477.4166666666667,0.25,0.0
335253,-15262,0.284,0.5566,0.3123,-1374.8181818181818,-894.5454545454545,0.18181818181818182,0.0
335257,-19753,0.507,0.625,0.465,-1101.2727272727273,-116.36363636363636,0.8181818181818182,0.0
335262,-14756,0.692,0.593,0.521,-900.4,-137.0,0.2,0.16666666666666666
335263,-12046,0.507,0.531,0.6143,-1603.5,-981.5,0.0,0.0
335273,-8728,0.507,0.626,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
335276,-19499,0.7983,0.2634,0.535,-1421.090909090909,-431.3636363636364,0.36363636363636365,0.0
335278,-17235,0.507,0.6914,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
335295,-16804,0.507,0.4343,0.6973,-1733.5,-1424.0,0.5,0.0
335301,-18884,0.507,0.6533,0.5405,-2000.4285714285713,-802.5714285714286,0.2857142857142857,0.2
335303,-15900,0.8193,0.7285,0.7476,-1116.8333333333333,-545.8333333333334,0.3333333333333333,0.0
335305,-12386,0.371,0.4841,0.1199,-1009.6923076923077,-624.3076923076923,0.15384615384615385,0.5
335310,-17762,0.5786,0.06024,0.6006,-1589.7857142857142,-1130.0,0.21428571428571427,0.0
335313,-15416,0.5444,0.6396,0.6265,-918.4,-445.8,0.2,0.0
335314,-10486,0.3997,0.6284,0.5317,-330.0,-162.0,1.0,0.0
335319,-14169,0.388,0.621,0.717,-2407.0,-847.0,0.0,0.3333333333333333
335321,-13058,0.2805,0.656,0.1556,-980.0,-186.2,0.8,0.17647058823529413
335331,-13583,0.5537,0.4844,0.503,-1593.1666666666667,-428.4166666666667,0.25,0.08333333333333333
335332,-18201,0.507,0.6284,0.666,-1389.5,-875.5,0.25,0.0
335333,-16672,0.507,0.5337,0.4866,-536.6666666666666,-73.66666666666667,0.6666666666666666,0.3333333333333333
335337,-9802,0.1932,0.7163,0.1809,-386.0,-73.33333333333333,0.8333333333333334,0.0
335342,-11012,0.507,0.3838,0.685,-612.1666666666666,-191.33333333333334,0.5,0.0
335347,-17300,0.308,0.4502,0.653,-785.0,-164.0,1.0,0.0
335351,-10210,0.08887,0.5186,0.4365,-447.3333333333333,-191.0,1.0,0.0
335356,-16044,0.61,0.7026,0.604,-1341.8,-611.6,0.3,0.0
335366,-11099,0.208,0.618,0.4453,-1229.5,-728.6666666666666,0.3333333333333333,0.0
335369,-23831,0.507,0.4932,0.6577,-1074.0,-922.0,0.0,0.25
335377,-20199,0.507,0.4617,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
335388,-12357,0.507,0.1758,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
335395,-20671,0.507,0.2043,0.1377,-1193.7142857142858,-608.9285714285714,0.21428571428571427,0.2
335397,-17291,0.7285,0.6685,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
335411,-20249,0.6763,0.3608,0.519,-1116.875,-8.0,0.625,0.0
335419,-16185,0.7314,0.679,0.4849,-1057.5,-742.0,0.5,0.0
335425,-12750,0.507,0.4915,0.762,-2282.25,-1413.0,0.0,0.0
335427,-13558,0.3376,0.546,0.4365,-816.25,-247.5,0.5,0.0
335443,-23264,0.507,0.7417,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
335446,-21456,0.3496,0.707,0.802,-1960.0,-1118.0,0.0,0.0
335448,-19922,0.507,0.273,0.599,-1488.0,-697.6,0.4,0.0
335451,-22784,0.507,0.1086,0.4207,-451.6666666666667,-212.33333333333334,0.3333333333333333,0.0
335458,-9121,0.507,0.664,0.628,-584.5,-374.0,0.5,0.2857142857142857
335459,-10883,0.507,0.4336,0.6196,-723.0,-482.0,0.2,0.2
335460,-20226,0.507,0.586,0.1918,-769.7272727272727,-290.6363636363636,0.5454545454545454,0.0
335463,-13483,0.3928,0.3728,0.595,-739.5,-522.5,0.5,0.0
335471,-21065,0.507,0.4968,0.5815,-885.0,-173.5,0.5,0.25
335477,-10906,0.5566,0.505,0.613,-449.0,-115.0,0.0,0.0
335478,-15333,0.791,0.631,0.1176,-1057.4285714285713,-700.0,0.2857142857142857,0.0
335484,-12890,0.4705,0.7456,0.6626,-1304.0833333333333,-549.0833333333334,0.3333333333333333,0.0
335490,-12521,0.3115,0.2395,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.3333333333333333
335495,-9254,0.2925,0.12225,0.6245,-979.0,-521.0,0.0,0.0
335506,-10297,0.507,0.5327,0.4993,-727.8571428571429,-383.2857142857143,0.42857142857142855,0.0
335507,-8970,0.3936,0.5244,0.519,-637.5,-378.0,0.5,0.8
335518,-12447,0.3113,0.3875,0.571,-1007.6666666666666,-485.1111111111111,0.4444444444444444,0.0
335533,-10497,0.3943,0.5996,0.4688,-438.0,-65.0,0.75,0.3333333333333333
335537,-8364,0.19,0.604,0.3657,-457.5,-150.0,0.5,0.0
335538,-24204,0.507,0.516,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.25
335549,-10961,0.3208,0.4458,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
335553,-15493,0.507,0.5215,0.275,-1560.7142857142858,-105.28571428571429,0.5714285714285714,0.5384615384615384
335561,-12419,0.4233,0.1945,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
335564,-19403,0.507,0.638,0.6094,-1694.75,-1150.75,0.0,0.0
335573,-18518,0.708,0.602,0.4207,-1443.5555555555557,-405.1111111111111,0.5555555555555556,0.0
335577,-15239,0.435,0.7227,0.6704,-1009.5,-824.5,0.0,0.0
335579,-22732,0.507,0.6387,0.6973,-1372.25,-811.75,0.0,0.0
335585,-20079,0.3494,0.6064,0.519,-2771.0,-2649.0,0.0,0.0
335590,-20376,0.5347,0.3672,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.3333333333333333
335594,-18961,0.4385,0.628,0.7886,-1864.857142857143,-848.5714285714286,0.14285714285714285,0.0
335598,-14627,0.507,0.5464,0.6094,-1199.952380952381,-743.047619047619,0.2857142857142857,0.3888888888888889
335601,-12407,0.507,0.7075,0.458,-1234.4615384615386,-774.5384615384615,0.15384615384615385,0.6875
335608,-21194,0.763,0.484,0.4224,-955.1666666666666,-375.6666666666667,0.5,0.25
335616,-12945,0.507,0.68,0.2957,-805.0,-359.8,0.5,0.7777777777777778
335640,-16942,0.507,0.623,0.712,-1840.3333333333333,-735.3333333333334,0.0,0.0
335645,-16759,0.6255,0.705,0.1777,-1751.25,-744.375,0.375,0.5555555555555556
335653,-21792,0.2445,0.691,0.564,-401.6666666666667,-182.33333333333334,0.3333333333333333,0.2
335683,-12711,0.2289,0.593,0.7183,-1271.0,-578.0,0.25,0.0
335692,-15432,0.507,0.427,0.5884,-978.0,-590.8333333333334,0.5,0.0
335713,-20345,0.507,0.253,0.8193,-1940.1666666666667,-1571.8333333333333,0.0,0.0
335726,-9610,0.507,0.855,0.519,-1110.5,-940.5,0.0,0.0
335727,-14968,0.278,0.3218,0.182,-419.5,-103.2,0.6,0.125
335728,-9839,0.507,0.671,0.585,-490.5,-83.0,0.5,0.0
335732,-15454,0.507,0.566,0.6704,-1185.5,-1147.0,0.0,0.0
335736,-16954,0.507,0.463,0.7803,-2191.0,-1329.0,0.0,0.0
335747,-22164,0.507,0.6133,0.688,-1612.2,-1127.8,0.0,0.14285714285714285
335754,-12993,0.6616,0.2007,0.4758,-1244.875,-625.5,0.25,0.25
335755,-23119,0.507,0.657,0.6416,-1338.6363636363637,-836.3636363636364,0.36363636363636365,0.0
335761,-15953,0.616,0.726,0.1222,-961.2,-178.6,0.8,0.0
335775,-11066,0.7017,0.593,0.3186,-533.0,-196.75,0.5,0.0
335778,-20083,0.507,0.1823,0.3281,-1152.0,-764.4444444444445,0.2222222222222222,0.5384615384615384
335779,-18272,0.626,0.18,0.7925,-1818.8,-1235.7,0.1,0.3333333333333333
335787,-14368,0.507,0.7734,0.661,-444.0,-92.0,0.0,0.0
335805,-15960,0.8,0.5596,0.4348,-428.0,-301.0,0.0,0.2857142857142857
335807,-16749,0.4849,0.6147,0.4849,-1270.1666666666667,-780.5833333333334,0.3333333333333333,0.5
335808,-21683,0.507,0.513,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.2857142857142857
335815,-11161,0.4133,0.5015,0.661,-1497.0,-9.0,1.0,0.4
335818,-23270,0.507,0.4888,0.709,-846.2,-308.0,0.5,0.0
335835,-12989,0.447,0.563,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.1
335849,-11881,0.507,0.6187,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
335850,-14407,0.366,0.6904,0.3557,-1038.8333333333333,-349.1666666666667,0.3333333333333333,0.23076923076923078
335851,-17524,0.6064,0.5493,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
335852,-15777,0.507,0.6895,0.519,-1288.0,-1004.0,0.0,0.2
335856,-23367,0.507,0.455,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.2
335857,-10158,0.6055,0.632,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
335863,-15626,0.507,0.6084,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.2222222222222222
